Scholarship Name,Category,Gender,Income,Details,Eligibility,Link
Central Sector Scheme of Scholarship,ST,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,ST,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,OBC,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Male,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Female,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,Below 50000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,50000_100000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,100000_200000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,200000_300000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,300000_400000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,400000_500000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,500000_600000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,600000_700000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
Central Sector Scheme of Scholarship,EWS,Other,700000_800000,"Scholarship for Class 12th students in the 80th percentile, administered by the Ministry of Education. Provides financial assistance and interest subvention support.","Passed Class 12th, Income ≤ ₹8,00,000, Not receiving other government scholarships, Enrolled in UGC/AICTE-recognized institution.",www.scholarships.gov.in
